,chr,start,end,ATAC,CTCF,REST,EP300,Score_1
262997,chr1,197162200,197162400,U,U,U,U,-18.978692981963402
262998,chr1,197162600,197162800,U,U,U,U,-6.874992105560611
262999,chr1,197170200,197170400,U,U,U,U,-18.490997512166636
263000,chr1,197171000,197171200,U,U,U,U,-17.517252743415117
263001,chr1,197171200,197171400,U,U,U,U,-17.127965111221304
263002,chr1,197171400,197171600,U,U,U,U,-20.271801005834458
263003,chr1,197171600,197171800,U,U,U,U,-13.401945208884573
263004,chr1,197171800,197172000,U,U,U,U,-20.86322404759
263005,chr1,197172200,197172400,U,U,U,U,-30.913972949167945
263006,chr1,197172800,197173000,U,U,U,U,-21.781421463036104
263007,chr1,197173000,197173200,U,U,U,U,-16.889682545774367
263008,chr1,197173200,197173400,U,U,U,U,-16.640729113456317
263009,chr1,197174400,197174600,U,U,U,U,-14.417533265695518
263010,chr1,197174600,197174800,U,U,U,U,-18.66863741686797
263011,chr1,197174800,197175000,U,U,U,U,-13.936871818069537
263012,chr1,197175000,197175200,U,U,U,U,-13.176714686448602
263013,chr1,197175200,197175400,U,U,U,U,-17.060808258483288
263014,chr1,197175600,197175800,U,U,U,U,-18.680845840184073
263015,chr1,197175800,197176000,U,U,U,U,-15.27350802205167
263016,chr1,197176000,197176200,U,U,U,U,-18.972760628084696
263017,chr1,197176200,197176400,U,U,U,U,-23.15185884937533
263018,chr1,197176400,197176600,U,U,U,U,-20.381618916729984
263019,chr1,197176600,197176800,U,U,U,U,-15.361240520851933
263020,chr1,197176800,197177000,U,U,U,U,-12.547322829450819
263021,chr1,197177600,197177800,U,U,U,U,-15.998222101735127
263022,chr1,197177800,197178000,U,U,U,U,-25.06059119779013
263023,chr1,197178000,197178200,U,U,U,U,-20.753482769159593
263024,chr1,197178200,197178400,U,U,U,U,-26.14483905790786
263025,chr1,197178400,197178600,U,U,U,U,-15.25238022877048
263026,chr1,197178800,197179000,B,U,U,U,-21.64274088898284
263027,chr1,197179000,197179200,B,B,U,U,-9.620201630336203
263028,chr1,197181000,197181200,U,U,U,U,-14.262822227155969
263029,chr1,197181200,197181400,U,U,U,U,-15.26808763194432
263030,chr1,197181400,197181600,U,U,U,U,-15.30430780735246
263031,chr1,197181600,197181800,U,U,U,U,-17.843703822795757
263032,chr1,197181800,197182000,U,U,U,U,-19.62528751258703
263033,chr1,197182000,197182200,U,U,U,U,-15.348688310373321
263034,chr1,197188200,197188400,U,U,U,U,-13.315742968593153
263035,chr1,197188400,197188600,U,U,U,U,-20.188375608581886
263036,chr1,197188600,197188800,U,U,U,U,-21.005235374738202
263037,chr1,197190600,197190800,U,U,U,U,-21.44303560761709
263038,chr1,197190800,197191000,U,U,U,U,-20.250639992092093
263039,chr1,197191600,197191800,U,U,U,U,-16.180550368654675
263040,chr1,197191800,197192000,U,U,U,U,-14.42573817316461
263041,chr1,197192000,197192200,U,U,U,U,-18.463357810742185
263042,chr1,197192600,197192800,U,U,U,U,-22.49487802668183
263043,chr1,197192800,197193000,U,U,U,U,-25.442673739454495
263044,chr1,197193600,197193800,U,U,U,U,-7.535466222299411
263045,chr1,197193800,197194000,U,U,U,U,-19.57228684389986
263046,chr1,197194400,197194600,U,U,U,U,-19.73087518728876
263047,chr1,197195200,197195400,U,U,U,U,-21.618019649333405
263048,chr1,197195400,197195600,U,U,U,U,-19.806337363535267
263049,chr1,197195600,197195800,U,U,U,U,-16.311406483376036
263050,chr1,197195800,197196000,U,U,U,U,-9.75492101881498
263051,chr1,197196000,197196200,U,U,U,U,-12.637033341536744
263052,chr1,197198000,197198200,B,U,U,U,-16.12986760443821
263053,chr1,197198200,197198400,U,U,U,U,-18.47682974501313
263054,chr1,197198400,197198600,U,U,U,U,-21.533237645713584
263055,chr1,197198600,197198800,U,U,U,U,-19.010011241879276
263056,chr1,197198800,197199000,U,U,U,U,-22.257617585511333
263057,chr1,197199000,197199200,U,U,U,U,-19.643181946683868
263058,chr1,197199200,197199400,U,U,U,U,-18.795997579401288
263059,chr1,197199400,197199600,U,U,U,U,-7.813336018789196
263060,chr1,197199600,197199800,U,U,U,U,-8.141890469281474
263061,chr1,197199800,197200000,U,U,U,U,-15.977541182265623
263062,chr1,197200000,197200200,U,U,U,U,-10.401052002900244
263063,chr1,197200200,197200400,B,U,U,U,-10.285097223845337
263064,chr1,197200400,197200600,B,U,U,U,-9.536411782726054
263065,chr1,197200600,197200800,B,U,U,U,-5.1573321315330904
263066,chr1,197200800,197201000,B,U,U,U,15.213929919761185
263067,chr1,197201000,197201200,B,U,U,U,18.48153319084913
263068,chr1,197201400,197201600,B,U,U,B,30.205535796433058
263069,chr1,197201600,197201800,B,U,U,B,6.027678291052686
263070,chr1,197202400,197202600,U,U,U,U,-19.235821657514915
263071,chr1,197218000,197218200,U,U,U,U,-14.201065633592377
263072,chr1,197218200,197218400,U,U,U,U,-12.5203448204338
263073,chr1,197218400,197218600,U,U,U,U,-13.822234051957684
263074,chr1,197220200,197220400,U,U,U,U,-23.815009248090245
263075,chr1,197220400,197220600,U,U,U,U,-0.21312357494889647
263076,chr1,197221200,197221400,U,U,U,U,-10.687985852416576
263077,chr1,197221400,197221600,U,U,U,U,-15.186833022424791
263078,chr1,197221600,197221800,U,U,U,U,-14.143752178897515
263079,chr1,197221800,197222000,U,U,U,U,-15.112815113534914
263080,chr1,197222000,197222200,U,U,U,U,-6.594211524247527
263081,chr1,197222200,197222400,U,U,U,U,9.073175375134909
263082,chr1,197222400,197222600,U,U,U,U,1.5816683617143736
263083,chr1,197222600,197222800,U,U,U,U,-7.554558108630889
263084,chr1,197222800,197223000,U,U,U,U,-8.19837875620848
263085,chr1,197223000,197223200,U,U,U,U,-12.0602354084076
263086,chr1,197223200,197223400,U,U,U,U,-18.717763194490406
263087,chr1,197223400,197223600,U,U,U,U,-22.255083572618044
263088,chr1,197223600,197223800,U,U,U,U,-17.8932854117792
263089,chr1,197223800,197224000,U,U,U,U,-16.93123385742305
263090,chr1,197224200,197224400,U,B,U,U,-18.338858224901724
263091,chr1,197224400,197224600,U,B,U,U,-20.143109514858835
263092,chr1,197224600,197224800,U,U,U,U,-24.584058136939536
263093,chr1,197230200,197230400,U,U,U,U,-23.358930337860635
263094,chr1,197230400,197230600,U,U,U,U,-19.24944447608153
263095,chr1,197230600,197230800,U,U,U,U,-14.56053181692308
263096,chr1,197231200,197231400,U,U,U,U,-16.362753024685365
263097,chr1,197235800,197236000,U,U,U,U,-12.360837524854881
263098,chr1,197247000,197247200,U,U,U,U,-22.153549389694845
263099,chr1,197247200,197247400,U,U,U,U,-17.641176800181857
263100,chr1,197247400,197247600,U,U,U,U,-16.02974859374556
263101,chr1,197247600,197247800,U,U,U,U,-7.556097571688799
263102,chr1,197247800,197248000,U,U,U,U,-20.978128924952166
263103,chr1,197248000,197248200,U,U,U,U,-21.595742528439814
263104,chr1,197249400,197249600,U,U,U,U,-14.538262790445176
263105,chr1,197249600,197249800,U,U,U,U,-13.58816370901479
263106,chr1,197249800,197250000,U,U,U,U,-9.98227387156861
263107,chr1,197250600,197250800,U,U,U,U,-5.159051231811214
263108,chr1,197250800,197251000,U,U,U,U,-9.737803169362914
263109,chr1,197253600,197253800,U,U,U,U,-23.239221666697418
263110,chr1,197253800,197254000,U,U,U,U,-14.948235411169568
263111,chr1,197254000,197254200,U,U,U,U,-7.1279154541662875
263112,chr1,197254200,197254400,U,U,U,U,-11.527881018407603
263113,chr1,197254400,197254600,U,U,U,U,-11.73127455160951
263114,chr1,197254600,197254800,U,U,U,U,-20.420591462235762
263115,chr1,197254800,197255000,U,U,U,U,-19.29597573452973
263116,chr1,197255000,197255200,U,U,U,U,-8.041540328885183
263117,chr1,197255400,197255600,U,U,U,U,-15.01074837098643
263118,chr1,197255600,197255800,U,U,U,U,-12.553489404923031
263119,chr1,197257800,197258000,U,U,U,U,-4.516432453316385
263120,chr1,197260400,197260600,U,U,U,U,-24.251750722254453
263121,chr1,197261000,197261200,U,U,U,U,-26.076856576149787
263122,chr1,197262000,197262200,U,U,U,U,-13.920335380462069
263123,chr1,197266600,197266800,U,U,U,U,-18.628892365816686
263124,chr1,197266800,197267000,U,U,U,U,-8.731733901347155
263125,chr1,197267400,197267600,U,U,U,U,-20.861640760233
263126,chr1,197267600,197267800,U,U,U,U,-20.821987355321713
263127,chr1,197267800,197268000,U,U,U,U,-13.404507118200668
263128,chr1,197268000,197268200,U,U,U,U,-6.030934917729129
263129,chr1,197268200,197268400,U,U,U,U,4.030299537399925
263130,chr1,197268400,197268600,U,U,U,U,-17.25830016419762
263131,chr1,197268600,197268800,U,U,U,U,-17.44629842095799
263132,chr1,197268800,197269000,U,U,U,U,-17.25906174972467
263133,chr1,197269000,197269200,U,U,U,U,-10.082869804605025
263134,chr1,197269200,197269400,U,U,U,U,-4.578443497105685
263135,chr1,197269400,197269600,U,U,U,U,-15.888411206952654
263136,chr1,197269600,197269800,U,U,U,U,-15.13061432231746
263137,chr1,197269800,197270000,U,U,U,U,-23.183063585584943
263138,chr1,197270000,197270200,U,U,U,U,-14.929929049853325
263139,chr1,197271400,197271600,U,U,U,U,-10.928320243744587
263140,chr1,197271600,197271800,U,U,U,U,-18.813923400198384
263141,chr1,197271800,197272000,U,U,U,U,-17.247030760742405
263142,chr1,197272000,197272200,U,U,U,U,-22.993752428468365
263143,chr1,197272200,197272400,U,U,U,U,-13.950288205155909
263144,chr1,197275600,197275800,U,U,U,U,-15.180853232845058
263145,chr1,197275800,197276000,U,U,U,U,-21.74591460484377
263146,chr1,197279000,197279200,U,U,U,U,-16.152742325230136
263147,chr1,197279200,197279400,U,U,U,U,-17.548387629662553
263148,chr1,197279600,197279800,U,U,U,U,-8.96599341907386
263149,chr1,197280200,197280400,U,U,U,U,-15.16914417059644
263150,chr1,197280400,197280600,U,U,U,U,-18.647120400769047
263151,chr1,197280600,197280800,U,U,U,U,-18.780451806791678
263152,chr1,197281200,197281400,U,U,U,U,-9.814223256544292
263153,chr1,197282000,197282200,U,U,U,U,-27.47336372789582
263154,chr1,197282400,197282600,U,U,U,U,-18.1307752101884
263155,chr1,197282600,197282800,U,U,U,U,-19.56754748295459
263156,chr1,197283800,197284000,U,U,U,U,-29.35246935124479
263157,chr1,197284200,197284400,U,U,U,U,-3.013718889572483
263158,chr1,197284400,197284600,U,U,U,U,-14.02523973148264
263159,chr1,197284800,197285000,U,U,U,U,-19.990237276712918
263160,chr1,197285600,197285800,U,U,U,U,1.8710843421769103
263161,chr1,197286000,197286200,U,U,U,U,-7.568359449250052
263162,chr1,197286600,197286800,U,U,U,U,-14.328790688111166
263163,chr1,197286800,197287000,U,U,U,U,-24.626904503218142
263164,chr1,197287000,197287200,U,U,U,U,-22.375266358304362
263165,chr1,197287200,197287400,U,U,U,U,-9.670442046933012
263166,chr1,197287400,197287600,U,U,U,U,-6.1955508945827615
263167,chr1,197287600,197287800,U,U,U,U,-12.92990617616949
263168,chr1,197290400,197290600,U,U,U,U,-3.8684836055239926
263169,chr1,197290600,197290800,U,U,U,U,-17.306514502001075
263170,chr1,197291000,197291200,U,U,U,U,-21.688725480314996
263171,chr1,197291200,197291400,U,U,U,U,-23.139949084649636
263172,chr1,197291400,197291600,U,U,U,U,-21.596654995091733
263173,chr1,197291600,197291800,U,U,U,U,-22.135482613133345
263174,chr1,197295200,197295400,U,U,U,U,-2.293978755384252
263175,chr1,197295400,197295600,U,U,U,U,-11.652058245192269
263176,chr1,197295600,197295800,U,U,U,U,-10.546532948531109
263177,chr1,197295800,197296000,U,U,U,U,-13.943593557832354
263178,chr1,197302600,197302800,U,U,U,U,-12.12488295428887
263179,chr1,197302800,197303000,U,U,U,U,-14.68420472121919
263180,chr1,197303400,197303600,U,U,U,U,-18.277863755116655
263181,chr1,197304200,197304400,U,U,U,U,-24.576972988761483
263182,chr1,197305200,197305400,U,U,U,U,-24.662134338271375
263183,chr1,197305600,197305800,U,U,U,U,-12.434175111495865
263184,chr1,197306000,197306200,U,U,U,U,-2.2069703655987642
263185,chr1,197306200,197306400,U,U,U,U,-13.151303986360158
263186,chr1,197306400,197306600,U,U,U,U,-8.486345110682342
263187,chr1,197306600,197306800,U,U,U,U,-5.9650095136155254
263188,chr1,197306800,197307000,U,U,U,U,-10.541148318860136
263189,chr1,197307400,197307600,U,U,U,U,-12.39225636155773
263190,chr1,197307600,197307800,U,U,U,U,-12.789923885806777
263191,chr1,197309800,197310000,U,U,U,U,-12.947732175871879
263192,chr1,197310000,197310200,U,U,U,U,-18.085816461701175
263193,chr1,197310200,197310400,U,U,U,U,-0.11032903824491896
263194,chr1,197312000,197312200,U,U,U,U,-21.346896013488823
263195,chr1,197315400,197315600,U,U,U,U,-11.762760598780142
263196,chr1,197315600,197315800,U,U,U,U,-17.386004573215338
263197,chr1,197315800,197316000,U,U,U,U,-20.96367728220941
263198,chr1,197319600,197319800,U,U,U,U,-12.664357121455044
263199,chr1,197319800,197320000,U,U,U,U,-11.847142037614907
263200,chr1,197320000,197320200,U,U,U,U,-14.763931998980766
263201,chr1,197320200,197320400,U,U,U,U,-10.53006105175834
263202,chr1,197320400,197320600,U,U,U,U,-15.846867061577266
263203,chr1,197320600,197320800,U,U,U,U,-21.641885366447532
263204,chr1,197320800,197321000,U,U,U,U,-18.690801783245906
263205,chr1,197321000,197321200,U,U,U,U,-2.620923748578692
263206,chr1,197321200,197321400,U,U,U,U,-10.4758017361786
263207,chr1,197321400,197321600,U,U,U,U,-14.181322642783245
263208,chr1,197321800,197322000,U,U,U,U,-20.786697935962806
263209,chr1,197323200,197323400,U,U,U,U,-17.07053177568111
263210,chr1,197323400,197323600,U,U,U,U,-17.939701096557854
263211,chr1,197324000,197324200,U,U,U,U,-10.183832502101836
263212,chr1,197325200,197325400,U,U,U,U,-13.070570771552937
263213,chr1,197325400,197325600,U,U,U,U,-20.597453451574566
263214,chr1,197325600,197325800,U,U,U,U,-13.718650518087008
263215,chr1,197325800,197326000,U,U,U,U,-15.459274390358377
263216,chr1,197327200,197327400,U,U,U,U,-18.812346454967653
263217,chr1,197328000,197328200,U,U,U,U,-19.620438911740113
263218,chr1,197328200,197328400,U,U,U,U,-18.479609151813406
263219,chr1,197328400,197328600,U,U,U,U,-11.114997820533041
263220,chr1,197328600,197328800,U,U,U,U,-1.929434145392115
263221,chr1,197328800,197329000,U,U,U,U,-1.2256175792802662
263222,chr1,197329000,197329200,U,U,U,U,-10.416998122517569
263223,chr1,197329200,197329400,U,U,U,U,-4.57824121011115
263224,chr1,197329400,197329600,U,U,U,U,-18.7305123975284
263225,chr1,197329600,197329800,U,U,U,U,-10.203191137775299
263226,chr1,197329800,197330000,U,U,U,U,-7.811550301889933
263227,chr1,197331200,197331400,U,U,U,U,-21.070035650694848
263228,chr1,197331400,197331600,U,U,U,U,-18.49162557746859
263229,chr1,197331600,197331800,U,U,U,U,-24.05576475416469
263230,chr1,197332200,197332400,U,U,U,U,-13.6384919570788
263231,chr1,197332400,197332600,U,U,U,U,-13.884422301797386
263232,chr1,197332800,197333000,U,U,U,U,-3.7499725936155315
263233,chr1,197333000,197333200,U,U,U,U,-8.19909155471154
263234,chr1,197333200,197333400,U,U,U,U,-6.771515899694658
263235,chr1,197333400,197333600,U,U,U,U,-16.793621577868834
263236,chr1,197335800,197336000,U,U,U,U,-10.95613590231468
263237,chr1,197336000,197336200,U,U,U,U,-9.624248588362748
263238,chr1,197336200,197336400,U,U,U,U,-15.403785205974192
263239,chr1,197336400,197336600,U,U,U,U,-24.910087424301764
263240,chr1,197337600,197337800,U,U,U,U,-18.564830328406305
263241,chr1,197337800,197338000,U,U,U,U,-27.152142205657523
263242,chr1,197338000,197338200,U,U,U,U,-25.87735994895308
263243,chr1,197338200,197338400,U,U,U,U,-17.62999707552026
263244,chr1,197338400,197338600,U,U,U,U,-9.969695692105164
263245,chr1,197338600,197338800,U,U,U,U,-23.791003231200822
263246,chr1,197339200,197339400,U,U,U,U,-12.501039470670246
263247,chr1,197339400,197339600,U,U,U,U,-17.19755965455603
263248,chr1,197339600,197339800,U,U,U,U,-3.5575743474271175
263249,chr1,197341600,197341800,U,U,U,U,-9.391004480280074
263250,chr1,197342200,197342400,U,U,U,U,-6.463212358836118
263251,chr1,197342400,197342600,U,U,U,U,-14.153710566741287
263252,chr1,197342600,197342800,U,U,U,U,-18.798739797634404
263253,chr1,197342800,197343000,U,U,U,U,-9.157866567719347
263254,chr1,197343000,197343200,U,U,U,U,-19.831609175024642
263255,chr1,197343200,197343400,U,U,U,U,-24.814020818015518
263256,chr1,197343400,197343600,U,U,U,U,-23.637984104176553
263257,chr1,197344000,197344200,U,U,U,U,-13.266739002464842
263258,chr1,197344200,197344400,U,U,U,U,-6.592172989745172
263259,chr1,197344400,197344600,U,U,U,U,-3.9883527857512293
263260,chr1,197344600,197344800,U,U,U,U,-15.908294902373818
263261,chr1,197344800,197345000,U,U,U,U,-19.190439379584237
263262,chr1,197345000,197345200,U,U,U,U,-18.441149131685147
263263,chr1,197346000,197346200,U,U,U,U,-11.474820112712935
263264,chr1,197346200,197346400,U,U,U,U,-11.969050654484263
263265,chr1,197346400,197346600,U,U,U,U,-16.48644980308069
263266,chr1,197346600,197346800,U,U,U,U,-15.550037462991378
263267,chr1,197347200,197347400,U,U,U,U,-11.005213480173234
263268,chr1,197347400,197347600,U,U,U,U,-16.129451895849748
263269,chr1,197347600,197347800,U,U,U,U,-13.480481066612839
263270,chr1,197347800,197348000,U,U,U,U,-26.106607075056676
263271,chr1,197349400,197349600,U,U,U,U,-14.891938418123061
263272,chr1,197349600,197349800,U,U,U,U,-18.579834141674382
263273,chr1,197352000,197352200,U,U,U,U,-15.581765723170395
263274,chr1,197352200,197352400,U,U,U,U,-11.958012365858304
263275,chr1,197352400,197352600,U,U,U,U,-19.11724644521545
263276,chr1,197356400,197356600,U,U,U,U,-21.962560047932286
263277,chr1,197356600,197356800,B,U,U,U,-12.259515188009381
263278,chr1,197356800,197357000,B,U,U,U,-2.0016845863870527
263279,chr1,197357000,197357200,B,B,B,U,-4.814009004541266
263280,chr1,197357200,197357400,B,B,B,U,-19.694082088449743
263281,chr1,197357400,197357600,U,U,U,U,-15.417905590900327
263282,chr1,197357600,197357800,U,U,U,U,-17.25582802822541
263283,chr1,197358000,197358200,U,U,U,U,-21.663977186592785
263284,chr1,197358200,197358400,U,U,U,U,-19.56909399525504
263285,chr1,197363800,197364000,U,U,U,U,3.880486570632328
263286,chr1,197366000,197366200,U,U,U,U,-25.074533799367607
263287,chr1,197366200,197366400,U,U,U,U,-21.146329680336493
263288,chr1,197366400,197366600,U,U,U,U,-24.344244442465865
263289,chr1,197366600,197366800,U,U,U,U,-6.188749245176618
263290,chr1,197366800,197367000,U,U,U,U,-19.247333606209928
263291,chr1,197367000,197367200,U,U,U,U,-15.770403203901045
263292,chr1,197367200,197367400,U,U,U,U,-7.571841106006373
263293,chr1,197367400,197367600,U,U,U,U,-11.45053518686508
263294,chr1,197367600,197367800,U,U,U,U,-9.634988437670925
263295,chr1,197367800,197368000,U,U,U,U,1.8770351224228676
263296,chr1,197368000,197368200,U,U,U,U,-13.94217110794001
263297,chr1,197368200,197368400,U,U,U,U,-19.309456346611505
263298,chr1,197368400,197368600,U,U,U,U,-20.547337505432594
263299,chr1,197368600,197368800,U,U,U,U,-6.729923089217158
263300,chr1,197369200,197369400,U,U,U,U,-9.231094500775143
263301,chr1,197369400,197369600,U,U,U,U,-9.042264383126497
263302,chr1,197377400,197377600,U,U,U,U,-13.180091781344226
263303,chr1,197377600,197377800,U,U,U,U,-21.699418600659012
263304,chr1,197377800,197378000,U,U,U,U,-9.267697880054582
263305,chr1,197378000,197378200,U,U,U,U,-8.70332120144955
263306,chr1,197378200,197378400,U,U,U,U,-16.790489649088407
263307,chr1,197379800,197380000,U,U,U,U,-18.34012115364105
263308,chr1,197380000,197380200,U,U,U,U,-11.70767359786461
263309,chr1,197380400,197380600,U,U,U,U,-8.320888752539553
263310,chr1,197380600,197380800,U,U,U,U,-9.440243342124829
263311,chr1,197380800,197381000,U,U,U,U,2.0255718731796515
263312,chr1,197381200,197381400,U,U,U,U,-21.380003231012108
263313,chr1,197381400,197381600,U,U,U,U,-15.321650431732413
263314,chr1,197381600,197381800,U,U,U,U,-20.38592172895129
263315,chr1,197381800,197382000,U,U,U,U,-11.005761677057725
263316,chr1,197382400,197382600,U,U,U,U,-22.332777929907323
263317,chr1,197384600,197384800,U,U,U,U,-11.865657570802172
263318,chr1,197384800,197385000,U,U,U,U,-8.593693718914938
263319,chr1,197385000,197385200,U,U,U,U,-8.76284496614035
263320,chr1,197385800,197386000,U,U,U,U,-18.813951629546327
263321,chr1,197386800,197387000,U,U,U,U,-17.260073143145075
263322,chr1,197387400,197387600,U,U,U,U,-14.200940369871152
263323,chr1,197387800,197388000,U,U,U,U,-14.314451876922252
263324,chr1,197388200,197388400,U,U,U,U,-16.680098727519898
263325,chr1,197388400,197388600,U,U,U,U,-15.516147917953232
263326,chr1,197388600,197388800,U,U,U,U,-20.93765139496532
263327,chr1,197389800,197390000,U,U,U,U,-4.828918897465408
263328,chr1,197390000,197390200,U,U,U,U,-2.914795060033602
263329,chr1,197390200,197390400,U,U,U,U,-17.528218075685125
263330,chr1,197390400,197390600,U,U,U,U,-6.843245624303401
263331,chr1,197390600,197390800,U,U,U,U,-17.97068567399836
263332,chr1,197390800,197391000,U,U,U,U,-16.990386443473046
263333,chr1,197391000,197391200,U,U,U,U,-8.906751041620273
263334,chr1,197391200,197391400,U,U,U,U,-11.790181684912461
263335,chr1,197391400,197391600,U,U,U,U,-13.600945109092343
263336,chr1,197391600,197391800,U,U,U,U,-10.480434942907324
263337,chr1,197391800,197392000,U,U,U,U,-6.680736402895722
263338,chr1,197392000,197392200,U,U,U,U,-1.1838346938016753
263339,chr1,197392400,197392600,U,U,U,U,-15.551105856762494
263340,chr1,197392600,197392800,U,U,U,U,-17.54387168101445
263341,chr1,197392800,197393000,U,U,U,U,-10.13888971545644
263342,chr1,197393000,197393200,U,U,U,U,-21.14333436112835
263343,chr1,197393200,197393400,U,U,U,U,-12.343325327489937
263344,chr1,197393400,197393600,U,U,U,U,-14.26903345936136
263345,chr1,197393600,197393800,U,U,U,U,-17.574167130511004
263346,chr1,197393800,197394000,U,U,U,U,-21.066180700357478
263347,chr1,197394600,197394800,U,U,U,U,-22.121714783117127
263348,chr1,197394800,197395000,U,U,U,U,-13.436765087380682
263349,chr1,197395200,197395400,U,U,U,U,-18.386716704999053
263350,chr1,197395400,197395600,U,U,U,U,-11.73493742603545
263351,chr1,197398400,197398600,U,U,U,U,-11.239026329437474
263352,chr1,197401800,197402000,U,U,U,U,-26.983757168026358
263353,chr1,197403200,197403400,U,U,U,U,-10.237348956639222
263354,chr1,197407000,197407200,U,U,U,U,-16.858082817148045
263355,chr1,197407200,197407400,U,U,U,U,-18.672744241968154
263356,chr1,197407400,197407600,U,U,U,U,-11.13742148528702
263357,chr1,197407800,197408000,U,U,U,U,-18.270964265314976
263358,chr1,197408000,197408200,U,U,U,U,-17.463982209362193
263359,chr1,197408200,197408400,U,U,U,U,-15.760077396315465
263360,chr1,197408400,197408600,U,U,U,U,-13.30276026497489
263361,chr1,197408600,197408800,U,U,U,U,-11.256506469221211
263362,chr1,197409000,197409200,U,U,U,U,-13.620029220867735
263363,chr1,197409200,197409400,U,U,U,U,-21.506541364802484
263364,chr1,197409400,197409600,U,U,U,U,-20.764299120779842
263365,chr1,197411400,197411600,U,U,U,U,-16.14711244722381
263366,chr1,197413200,197413400,U,U,U,U,-13.579558961641522
263367,chr1,197413600,197413800,U,U,U,U,-9.482487436327101
263368,chr1,197413800,197414000,U,U,U,U,-7.125915748865891
263369,chr1,197414000,197414200,U,U,U,U,-22.772722657595885
263370,chr1,197414400,197414600,U,U,U,U,-24.249759134863144
263371,chr1,197414600,197414800,U,U,U,U,-16.701157462192043
263372,chr1,197414800,197415000,U,U,U,U,-17.29063374765924
263373,chr1,197415000,197415200,U,U,U,U,-20.868415733571833
263374,chr1,197416400,197416600,U,U,U,U,-17.332330623232874
263375,chr1,197417200,197417400,U,U,U,U,-0.8637257452974922
263376,chr1,197420200,197420400,U,U,U,U,-18.906043550466194
263377,chr1,197420400,197420600,U,U,U,U,-11.29577176931238
263378,chr1,197420600,197420800,U,U,U,U,-13.759538361530733
263379,chr1,197420800,197421000,U,U,U,U,-19.914038996888202
263380,chr1,197421000,197421200,U,U,U,U,-6.855964684784014
263381,chr1,197421200,197421400,U,U,U,U,2.3272183540167912
263382,chr1,197421400,197421600,U,U,U,U,-1.2512123629647083
263383,chr1,197421600,197421800,U,U,U,U,-6.023812702999305
263384,chr1,197421800,197422000,U,U,U,U,2.9696042331153287
263385,chr1,197422000,197422200,U,U,U,U,-6.490485380035165
263386,chr1,197422200,197422400,U,U,U,U,-19.190178747045778
263387,chr1,197422600,197422800,U,U,U,U,-18.335158194829525
263388,chr1,197422800,197423000,U,U,U,U,-13.301781821183875
263389,chr1,197423400,197423600,U,U,U,U,-20.02066957015436
263390,chr1,197423600,197423800,U,U,U,U,-9.738172671017844
263391,chr1,197423800,197424000,U,U,U,U,-15.141639260115332
263392,chr1,197425000,197425200,U,U,U,U,-4.462059699358387
263393,chr1,197425200,197425400,U,U,U,U,-10.935111695196001
263394,chr1,197426600,197426800,U,U,U,U,-2.7293097507806894
263395,chr1,197427400,197427600,U,U,U,U,-4.276575796985215
263396,chr1,197427600,197427800,U,U,U,U,-9.47038326802054
263397,chr1,197427800,197428000,U,U,U,U,-7.444684599824989
263398,chr1,197428200,197428400,U,U,U,U,-16.28191802279765
263399,chr1,197428400,197428600,U,U,U,U,-11.472767716600474
263400,chr1,197429200,197429400,U,U,U,U,-14.511380412595903
263401,chr1,197429400,197429600,U,U,U,U,4.887725737471353
263402,chr1,197429600,197429800,U,U,U,U,-5.959659366124127
263403,chr1,197431200,197431400,U,U,U,U,-21.118569077852634
263404,chr1,197431400,197431600,U,U,U,U,-22.275068542530242
263405,chr1,197431600,197431800,U,U,U,U,-7.1529505166535845
263406,chr1,197431800,197432000,U,U,U,U,-22.295034838967915
263407,chr1,197432000,197432200,U,U,U,U,-12.17494311278116
263408,chr1,197434200,197434400,U,U,U,U,-15.907883824606477
263409,chr1,197434800,197435000,U,U,U,U,-10.27701680253992
263410,chr1,197435000,197435200,U,U,U,U,-7.103590430681745
263411,chr1,197435200,197435400,U,U,U,U,-6.649174632440845
263412,chr1,197435400,197435600,U,U,U,U,-4.4022131326722995
263413,chr1,197435600,197435800,U,U,U,U,-9.308978620290095
263414,chr1,197435800,197436000,U,U,U,U,-12.002563960711017
263415,chr1,197437000,197437200,U,U,U,U,-14.010484321441327
263416,chr1,197437200,197437400,U,U,U,U,-10.907494018456493
263417,chr1,197437400,197437600,U,U,U,U,-17.137571932897217
263418,chr1,197437600,197437800,U,U,U,U,-14.12687539875502
263419,chr1,197437800,197438000,U,U,U,U,-9.716604201784781
263420,chr1,197438000,197438200,U,U,U,U,-3.6242709393466637
263421,chr1,197438200,197438400,U,U,U,U,-9.871512455516932
263422,chr1,197438400,197438600,U,U,U,U,-9.331357643890055
263423,chr1,197438600,197438800,U,U,U,U,-8.942763910598025
263424,chr1,197438800,197439000,U,U,U,U,-20.63335412934819
263425,chr1,197439000,197439200,U,U,U,U,-11.73333998784062
263426,chr1,197439600,197439800,U,U,U,U,-16.430516471998125
263427,chr1,197439800,197440000,U,U,U,U,-6.537991647272711
263428,chr1,197440000,197440200,U,U,U,U,-11.845219245461312
263429,chr1,197440200,197440400,U,U,U,U,-18.123935419635004
263430,chr1,197440400,197440600,U,U,U,U,-19.90107851788409
263431,chr1,197440600,197440800,U,U,U,U,-9.186150953947726
263432,chr1,197440800,197441000,U,U,U,U,-2.1302673357051565
